"Resource ID(s)","Resource type","Status","Contributed by","Document extract","Title","Caption","Keywords - Subject","Keywords - Emotion","Keywords - Event","Keywords - Other","Named person(s)","Country","Date","Original filename","Extracted text","Credit","Notes","Keywords - Recognised","Keywords - Landmark","Accessibility - Alt Text","Accessibility - Extended Description","Camera make / model","Source"
7342,"Document","Active","Thomas Huet","","Azraq Kite 103","to:31.9516055556, 36.9503027778 (Azraq Kite 103)","","","","Scanned from negative","","","2024-04-15 04:41","APAAME_20020401_RHB-0386.tif","","","","","","","","",""
7341,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:33","APAAME_20020401_RHB-0385.tif","","","","","","","","",""
7340,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:32","APAAME_20020401_RHB-0384.tif","","","","","","","","",""
7339,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:29","APAAME_20020401_RHB-0382.tif","","","","","","","","",""
7338,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:29","APAAME_20020401_RHB-0383.tif","","","","","","","","",""
7337,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:26","APAAME_20020401_RHB-0381.tif","","","","","","","","",""
7336,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:17","APAAME_20020401_RHB-0380.tif","","","","","","","","",""
7335,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:17","APAAME_20020401_RHB-0379.tif","","","","","","","","",""
7334,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:14","APAAME_20020401_RHB-0378.tif","","","","","","","","",""
7333,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:14","APAAME_20020401_RHB-0377.tif","","","","","","","","",""
7332,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:10","APAAME_20020401_RHB-0376.tif","","","","","","","","",""
7331,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:01","APAAME_20020401_RHB-0375.tif","","","","","","","","",""
7330,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 04:00","APAAME_20020401_RHB-0374.tif","","","","","","","","",""
7329,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 03:57","APAAME_20020401_RHB-0373.tif","","","","","","","","",""
7328,"Document","Active","Thomas Huet","","Qasr Aseikhim","""Qasr Aseikhim"" lat=31.9460388889, lon=36.9519705962","","","","Scanned from negative,Fort,Roman,Aseikhim,JADIS:3315001,MEGA-J:12399,Qasr Aseikhim,Qasr el-Aseikhin,Useikhim,pleiades:depicts=697735,قصر أصيخم","","","2024-04-15 03:56","APAAME_20020401_RHB-0372.tif","","","","","","","","",""
7327,"Document","Active","Thomas Huet","","Azraq Wheel Group F","to:31.92129722, 36.85972902 (Azraq Wheel Group F)","","","","Scanned from negative","","","2024-04-15 03:53","APAAME_20020401_RHB-0371.tif","","","","","","","","",""
7326,"Document","Active","Thomas Huet","","Azraq Wheel 174; Azraq Wheel 175","to:31.92663582, 36.86343462 (Azraq Wheel 174); to:31.92703927, 36.86182447 (Azraq Wheel 175)","","","","Scanned from negative","","","2024-04-15 03:46","APAAME_20020401_RHB-0370.tif","","","","","","","","",""
7325,"Document","Active","Thomas Huet","","Azraq Kite 23","to:31.9279722222, 36.8700582654 (Azraq Kite 23)","","","","Scanned from negative","","","2024-04-15 03:45","APAAME_20020401_RHB-0369.tif","","","","","","","","",""
7324,"Document","Active","Thomas Huet","","Azraq Kite 23","to:31.9279722222, 36.8700582654 (Azraq Kite 23)","","","","Scanned from negative","","","2024-04-15 03:43","APAAME_20020401_RHB-0368.tif","","","","","","","","",""
7323,"Document","Active","Thomas Huet","","Azraq Kite 55; Azraq Wheel 173","""Azraq Kite 55"" lat=31.9241916667, lon=36.8664611111; to:31.92411073, 36.86704986 (Azraq Wheel 173)","","","","Scanned from negative","","","2024-04-15 03:42","APAAME_20020401_RHB-0367.tif","","","","","","","","",""
7322,"Document","Active","Thomas Huet","","Azraq Kite 55; Azraq Wheel 173","""Azraq Kite 55"" lat=31.9241916667, lon=36.8664611111; to:31.92411073, 36.86704986 (Azraq Wheel 173)","","","","Scanned from negative","","","2024-04-15 03:36","APAAME_20020401_RHB-0366.tif","","","","","","","","",""
7321,"Document","Active","Thomas Huet","","Azraq Wheel 26","to:31.92206667, 36.866 (Azraq Wheel 26)","","","","Scanned from negative","","","2024-04-15 03:32","APAAME_20020401_RHB-0365.tif","","","","","","","","",""
7320,"Document","Active","Thomas Huet","","Azraq Kite 55; Azraq Wheel 173","""Azraq Kite 55"" lat=31.9241916667, lon=36.8664611111; to:31.92411073, 36.86704986 (Azraq Wheel 173)","","","","Scanned from negative","","","2024-04-15 03:29","APAAME_20020401_RHB-0364.tif","","","","","","","","",""
7319,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:28","APAAME_20020401_RHB-0363.tif","","","","","","","","",""
7318,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:26","APAAME_20020401_RHB-0362.tif","","","","","","","","",""
7317,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:20","APAAME_20020401_RHB-0361.tif","","","","","","","","",""
7316,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:17","APAAME_20020401_RHB-0360.tif","","","","","","","","",""
7315,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:14","APAAME_20020401_RHB-0359.tif","","","","","","","","",""
7314,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:13","APAAME_20020401_RHB-0358.tif","","","","","","","","",""
7313,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:11","APAAME_20020401_RHB-0357.tif","","","","","","","","",""
7312,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:07","APAAME_20020401_RHB-0356.tif","","","","","","","","",""
7311,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:03","APAAME_20020401_RHB-0355.tif","","","","","","","","",""
7310,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 03:00","APAAME_20020401_RHB-0354.tif","","","","","","","","",""
7309,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 02:59","APAAME_20020401_RHB-0353.tif","","","","","","","","",""
7308,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 02:57","APAAME_20020401_RHB-0352.tif","","","","","","","","",""
7307,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 02:52","APAAME_20020401_RHB-0351.tif","","","","","","","","",""
7306,"Document","Active","Thomas Huet","","Azraq Wheel Group B","to:31.91103333, 36.79285833 (Azraq Wheel Group B)","","","","Scanned from negative","","","2024-04-15 02:49","APAAME_20020401_RHB-0350.tif","","","","","","","","",""
7305,"Document","Active","Thomas Huet","","Azraq Wheel 78; Azraq Wheel 79","to:31.90337722, 36.78817218 (Azraq Wheel 78); to:31.90392471, 36.78829077 (Azraq Wheel 79)","","","","Scanned from negative","","","2024-04-15 02:47","APAAME_20020401_RHB-0349.tif","","","","","","","","",""
7304,"Document","Active","Thomas Huet","","Azraq Kite 21","""Azraq Kite 21"" lat=31.8916472222, lon=36.802925,","","","","Scanned from negative","","","2024-04-15 02:45","APAAME_20020401_RHB-0348.tif","","","","","","","","",""
7303,"Document","Active","Thomas Huet","","Azraq Pendant 19","to:31.8768711576, 36.8049119441 (Azraq Pendant 19)","","","","Scanned from negative","","","2024-04-15 02:43","APAAME_20020401_RHB-0347.tif","","","","","","","","",""
7302,"Document","Active","Thomas Huet","","Azraq Kite 10; Azraq Pendant 7; Azraq Pendant 8; Azraq Pendant 9","to:31.8791527778, 36.8008416667 (Azraq Pendant 7); to:31.8787777778, 36.8011826486 (Azraq Pendant 8); to:31.8775391263, 36.7999898895 (Azraq Pendant 9);  ""Azraq Kite 10"" lat=31.8792416667, lon=36.79875","","","","Scanned from negative","","","2024-04-15 02:38","APAAME_20020401_RHB-0346.tif","","","","","","","","",""
7301,"Document","Active","Thomas Huet","","Azraq Kite 10; Azraq Pendant 7; Azraq Pendant 8; Azraq Pendant 9","to:31.8791527778, 36.8008416667 (Azraq Pendant 7); to:31.8787777778, 36.8011826486 (Azraq Pendant 8); to:31.8775391263, 36.7999898895 (Azraq Pendant 9);  ""Azraq Kite 10"" lat=31.8792416667, lon=36.79875","","","","Scanned from negative","","","2024-04-15 02:35","APAAME_20020401_RHB-0345.tif","","","","","","","","",""
7300,"Document","Active","Thomas Huet","","Azraq Kite 10; Azraq Pendant 6","""Azraq Kite 10"" lat=31.8792416667, lon=36.79875; to:31.8801933935, 36.7996598346 (Azraq Pendant 6)","","","","Scanned from negative","","","2024-04-15 02:32","APAAME_20020401_RHB-0344.tif","","","","","","","","",""
7299,"Document","Active","Thomas Huet","","Azraq Kite 14 (tail of)","""Azraq Kite 14"" lat=31.8794527778, lon=36.8061416667","","","","Scanned from negative","","","2024-04-15 02:30","APAAME_20020401_RHB-0343.tif","","","","","","","","",""
7298,"Document","Active","Thomas Huet","","Azraq Kite 14","""Azraq Kite 14"" lat=31.8794527778, lon=36.8061416667","","","","Scanned from negative","","","2024-04-15 02:28","APAAME_20020401_RHB-0342.tif","","","","","","","","",""
7297,"Document","Active","Thomas Huet","","Azraq Kite 14","""Azraq Kite 14"" lat=31.8794527778, lon=36.8061416667","","","","Scanned from negative","","","2024-04-15 02:23","APAAME_20020401_RHB-0341.tif","","","","","","","","",""
7296,"Document","Active","Thomas Huet","","Azraq Kite 14","""Azraq Kite 14"" lat=31.8794527778, lon=36.8061416667","","","","Scanned from negative","","","2024-04-15 02:19","APAAME_20020401_RHB-0340.tif","","","","","","","","",""
7295,"Document","Active","Thomas Huet","","Azraq Kite 14","""Azraq Kite 14"" lat=31.8794527778, lon=36.8061416667","","","","Scanned from negative","","","2024-04-15 02:16","APAAME_20020401_RHB-0339.tif","","","","","","","","",""
7294,"Document","Active","Thomas Huet","","Azraq Kite 14","""Azraq Kite 14"" lat=31.8794527778, lon=36.8061416667","","","","Scanned from negative","","","2024-04-15 02:16","APAAME_20020401_RHB-0338.tif","","","","","","","","",""
7293,"Document","Active","Thomas Huet","","Azraq West Enclosures","""Azraq West Enclosures"" lat=31.8750888889, lon=36.8082083333","","","","Scanned from negative","","","2024-04-15 02:13","APAAME_20020401_RHB-0337.tif","","","","","","","","",""
7292,"Document","Active","Thomas Huet","","Azraq West Enclosures","""Azraq West Enclosures"" lat=31.8750888889, lon=36.8082083333","","","","Scanned from negative","","","2024-04-15 02:08","APAAME_20020401_RHB-0336.tif","","","","","","","","",""
7291,"Document","Active","Thomas Huet","","Azraq AFB","""Azraq AFB"" lat=31.8454277778, lon=36.7771388889","","","","Scanned from negative,AFB,Air Force Base","","","2024-04-15 02:05","APAAME_20020401_RHB-0335.tif","","","","","","","","",""
7289,"Document","Active","Thomas Huet","","Azraq AFB","""Azraq AFB"" lat=31.8454277778, lon=36.7771388889","","","","Scanned from negative,AFB,Air Force Base","","","2024-04-15 01:59","APAAME_20020401_RHB-0334.tif","","","","","","","","",""
7290,"Document","Active","Thomas Huet","","Azraq AFB","""Azraq AFB"" lat=31.8454277778, lon=36.7771388889","","","","Scanned from negative,AFB,Air Force Base","","","2024-04-15 01:59","APAAME_20020401_RHB-0333.tif","","","","","","","","",""
7288,"Document","Active","Thomas Huet","","Azraq AFB","""Azraq AFB"" lat=31.8454277778, lon=36.7771388889","","","","Scanned from negative,David Kennedy,Group Photo,AFB,Air Force Base,Major K Magdadi","","","2024-04-15 01:57","APAAME_20020401_RHB-0332.tif","","","","","","","","",""
7287,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:54","APAAME_20020401_RHB-0331.tif","","","","","","","","",""
7286,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:50","APAAME_20020401_RHB-0330.tif","","","","","","","","",""
7285,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:45","APAAME_20020401_RHB-0329.tif","","","","","","","","",""
7284,"Document","Active","Thomas Huet","","Azraq Landscape","","","","","Scanned from negative","","","2024-04-15 01:45","APAAME_20020401_RHB-0328.tif","","","","","","","","",""
7283,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:41","APAAME_20020401_RHB-0327.tif","","","","","","","","",""
7282,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:39","APAAME_20020401_RHB-0326.tif","","","","","","","","",""
7281,"Document","Active","Thomas Huet","","Azraq Kite 59","to:31.8982277778, 36.8368194444 (Azraq Kite 59)","","","","Scanned from negative","","","2024-04-15 01:36","APAAME_20020401_RHB-0325.tif","","","","","","","","",""
7280,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:31","APAAME_20020401_RHB-0324.tif","","","","","","","","",""
7279,"Document","Active","Thomas Huet","","Qasr Ain es-Sol","""Qasr Ain es-Sol"" lat=31.8941861111, lon=36.8459722222","","","","Scanned from negative,Ain el-Sil,Ain el-Sol,Ayn el Sil,JADIS:3214002,MEGA-J:7937,Qasr Ain es-Sol,قصر الشاعر","","","2024-04-15 01:30","APAAME_20020401_RHB-0323.tif","","","","","","","","",""
7278,"Document","Active","Thomas Huet","","Azraq Kite 59","""Azraq Kite 59"" lat=31.8982277778, lon=36.8368194444","","","","Scanned from negative","","","2024-04-15 01:27","APAAME_20020401_RHB-0322.tif","","","","","","","","",""
7277,"Document","Active","Thomas Huet","","Azraq Kite 59","""Azraq Kite 59"" lat=31.8982277778, lon=36.8368194444","","","","Scanned from negative","","","2024-04-15 01:25","APAAME_20020401_RHB-0321.tif","","","","","","","","",""
7276,"Document","Active","Thomas Huet","","Azraq Kite 44","""Azraq Kite 44"" lat=31.8942861111, lon=36.8294944444","","","","Scanned from negative","","","2024-04-15 01:21","APAAME_20020401_RHB-0320.tif","","","","","","","","",""
7275,"Document","Active","Thomas Huet","","Qasr el-Azraq","""Qasr el-Azraq"" lat=31.8803277778, lon=36.8275054513","","","","Scanned from negative,Fort,Roman,Azrak,Azraq,Azraq Castle,Basiensis,JADIS:3214001,MEGA-J:7936,Qasr el-Azraq,pleiades:depicts=697639,قصر الأزرق,قصر الدروز,قلعة الأزرق","","","2024-04-15 01:17","APAAME_20020401_RHB-0319.tif","","","","","","","","",""
7274,"Document","Active","Thomas Huet","","Qasr el-Azraq","""Qasr el-Azraq"" lat=31.8803277778, lon=36.8275054513","","","","Scanned from negative,Fort,Roman,Azrak,Azraq,Azraq Castle,Basiensis,JADIS:3214001,MEGA-J:7936,Qasr el-Azraq,pleiades:depicts=697639,قصر الأزرق,قصر الدروز,قلعة الأزرق","","","2024-04-15 01:15","APAAME_20020401_RHB-0318.tif","","","","","","","","",""
